Num. Cliente,Producto,Punto de venta,Día,Hora,Articulos,Precio,Empresa,Categoria,Historial Crediticio
5231,Tarjeta de débito,Amazon 60,06/07/2024,06:08:45,Artículo 5,"$9,675.00",Amazon,E-commerce,406
1234,Tarjeta de crédito,Starbucks 13,06/26/2024,23:43:05,Artículo 16,"$4,454.00",Starbucks,Alimentos y bebidas,571
7555,Fondos de Inversión,NA,06/11/2024,18:15:44,NA,"$8,140.00",Banorte,Sector Financiero,659
1234,Fondos de Inversión,NA,06/06/2024,03:10:03,NA,"$1,701.00",Banorte,Sector Financiero,571
9980,Fondos de Inversión,NA,06/04/2024,18:01:35,NA,"$3,307.00",Banorte,Sector Financiero,501
8765,Tarjeta de débito,El Palacio de Hierro 133,06/28/2024,09:15:41,Artículo 30,"$5,262.00",El Palacio de Hierro,Clothing,480
2002,Tarjeta de débito,Amazon 344,06/13/2024,20:09:28,Artículo 17,"$2,484.00",Amazon,Retail,389
8765,Tarjeta de débito,Amazon 67,06/15/2024,14:16:53,Artículo 9,"$6,188.00",Amazon,Supermercado,480
6478,Tarjeta de débito,Walmart 176,06/20/2024,13:58:19,Artículo 17,"$3,195.00",Walmart,Alimentos y bebidas,611
8765,Tarjeta de débito,Oxxo 108,06/07/2024,02:30:55,Artículo 34,"$8,981.00",Oxxo,Retail,480
1001,Afore,NA,06/20/2024,18:54:11,NA,"$5,795.00",Banorte,Sector Financiero,736
2002,Afore,NA,06/08/2024,10:37:45,NA,"$6,107.00",Banorte,Sector Financiero,389
2002,Tarjeta de crédito,Starbucks 981,06/16/2024,03:04:40,Artículo 37,"$6,122.00",Starbucks,Electronics,389
1001,Tarjeta de débito,Uber Eats 113,06/29/2024,20:26:52,Artículo 20,"$5,862.00",Uber Eats,Supermercado,736
1001,Tarjeta de crédito,El Palacio de Hierro 947,06/19/2024,17:16:04,Artículo 26,"$7,590.00",El Palacio de Hierro,Tecnología,736
1234,Fondos de Inversión,NA,06/10/2024,16:22:31,NA,"$8,257.00",Banorte,Sector Financiero,571
5231,Afore,NA,07/01/2024,06:58:16,NA,"$2,779.00",Banorte,Sector Financiero,406
5432,Tarjeta de crédito,Soriana 592,06/26/2024,09:07:21,Artículo 35,"$5,829.00",Soriana,Electronics,737
9876,Tarjeta de crédito,iShop 321,06/20/2024,04:50:23,Artículo 2,"$6,615.00",iShop,Retail,591
5432,Fondos de Inversión,NA,06/23/2024,10:38:50,NA,"$7,335.00",Banorte,Sector Financiero,737
9876,Tarjeta de débito,Walmart 715,06/27/2024,16:56:37,Artículo 36,"$1,229.00",Walmart,Clothing,591
1234,Tarjeta de crédito,Liverpool 787,06/10/2024,07:38:01,Artículo 48,"$3,795.00",Liverpool,Supermercado,571
7555,Fondos de Inversión,NA,06/08/2024,06:14:34,NA,"$5,119.00",Banorte,Sector Financiero,659
2002,Tarjeta de débito,Banorte 612,06/22/2024,06:03:41,Artículo 36,"$5,517.00",Banorte,E-commerce,389
9876,Tarjeta de débito,Sanborns 266,06/05/2024,20:36:00,Artículo 16,"$8,376.00",Sanborns,Supermercado,591
8765,Tarjeta de débito,Spotify 215,06/16/2024,21:49:42,Artículo 21,"$7,656.00",Spotify,Electronics,480
9980,Afore,NA,06/05/2024,23:19:05,NA,"$3,163.00",Banorte,Sector Financiero,501
7555,Fondos de Inversión,NA,06/14/2024,20:51:38,NA,"$1,249.00",Banorte,Sector Financiero,659
9980,Tarjeta de crédito,Walmart 216,06/12/2024,03:37:37,Artículo 5,"$9,739.00",Walmart,Retail,501
5432,Afore,NA,06/21/2024,21:24:59,NA,"$8,477.00",Banorte,Sector Financiero,737
5432,Tarjeta de crédito,Banorte 36,06/09/2024,03:59:32,Artículo 47,"$2,569.00",Banorte,Alimentos y bebidas,737
5432,Tarjeta de crédito,Sanborns 129,06/27/2024,14:27:50,Artículo 29,"$1,711.00",Sanborns,Supermercado,737
9876,Fondos de Inversión,NA,06/30/2024,07:04:39,NA,"$9,685.00",Banorte,Sector Financiero,591
7555,Tarjeta de débito,Uber Eats 335,06/26/2024,07:46:23,Artículo 20,"$6,035.00",Uber Eats,Comida a domicilio,659
9876,Fondos de Inversión,NA,06/30/2024,09:41:33,NA,"$3,342.00",Banorte,Sector Financiero,591
2002,Tarjeta de crédito,Sanborns 472,06/27/2024,12:43:59,Artículo 27,"$1,457.00",Sanborns,Supermercado,389
8765,Afore,NA,06/22/2024,08:28:47,NA,"$6,165.00",Banorte,Sector Financiero,480
5231,Tarjeta de débito,Spotify 814,07/01/2024,04:16:13,Artículo 48,"$5,013.00",Spotify,Entretenimiento,406
5432,Tarjeta de crédito,iShop 909,06/27/2024,06:49:59,Artículo 50,$156.00,iShop,Clothing,737
7555,Tarjeta de débito,Mercado Libre 416,06/04/2024,00:24:45,Artículo 47,"$8,933.00",Mercado Libre,Electronics,659
8765,Tarjeta de crédito,Cinemex 133,07/01/2024,14:30:52,Artículo 37,$588.00,Cinemex,Entretenimiento,480
1001,Afore,NA,06/23/2024,13:30:12,NA,"$7,658.00",Banorte,Sector Financiero,736
5231,Afore,NA,06/23/2024,18:24:15,NA,"$3,121.00",Banorte,Sector Financiero,406
9980,Tarjeta de crédito,Banorte 675,06/13/2024,07:11:01,Artículo 19,"$6,352.00",Banorte,Clothing,501
9980,Fondos de Inversión,NA,06/06/2024,03:10:59,NA,$605.00,Banorte,Sector Financiero,501
8765,Afore,NA,06/21/2024,00:21:52,NA,"$9,202.00",Banorte,Sector Financiero,480
6478,Tarjeta de crédito,Spotify 51,06/16/2024,23:57:48,Artículo 24,"$9,649.00",Spotify,Tecnología,611
1234,Fondos de Inversión,NA,06/22/2024,09:34:35,NA,"$3,073.00",Banorte,Sector Financiero,571
2002,Tarjeta de débito,Chedraui 3,06/26/2024,08:27:14,Artículo 35,"$6,634.00",Chedraui,Comida a domicilio,389
8765,Tarjeta de crédito,Chedraui 444,06/30/2024,19:56:19,Artículo 24,"$2,547.00",Chedraui,Retail,480
8765,Afore,NA,06/09/2024,05:41:27,NA,"$6,235.00",Banorte,Sector Financiero,480
7555,Tarjeta de débito,Chedraui 513,06/28/2024,01:57:09,Artículo 12,"$6,041.00",Chedraui,Clothing,659
9980,Tarjeta de crédito,Starbucks 201,06/16/2024,01:15:10,Artículo 41,"$6,124.00",Starbucks,Restaurant,501
2002,Tarjeta de débito,Amazon 862,06/27/2024,18:46:56,Artículo 2,"$3,902.00",Amazon,Entretenimiento,389
5231,Tarjeta de crédito,Chedraui 759,06/18/2024,15:20:40,Artículo 12,"$5,930.00",Chedraui,Clothing,406
2002,Afore,NA,06/26/2024,11:32:16,NA,"$2,460.00",Banorte,Sector Financiero,389
2002,Tarjeta de crédito,Sanborns 291,06/30/2024,23:36:08,Artículo 21,$295.00,Sanborns,Entretenimiento,389
5231,Afore,NA,06/06/2024,11:09:24,NA,"$4,797.00",Banorte,Sector Financiero,406
9980,Tarjeta de crédito,Amazon 795,07/03/2024,16:25:07,Artículo 30,"$9,885.00",Amazon,E-commerce,501
1001,Afore,NA,06/26/2024,20:31:01,NA,"$6,400.00",Banorte,Sector Financiero,736
1234,Tarjeta de débito,Starbucks 486,06/14/2024,16:58:31,Artículo 3,"$2,903.00",Starbucks,Alimentos y bebidas,571
6478,Tarjeta de débito,Starbucks 964,06/08/2024,02:32:32,Artículo 31,"$7,663.00",Starbucks,Electronics,611
6478,Afore,NA,06/25/2024,16:39:15,NA,"$9,226.00",Banorte,Sector Financiero,611
7555,Afore,NA,06/12/2024,09:58:24,NA,$160.00,Banorte,Sector Financiero,659
2002,Fondos de Inversión,NA,06/05/2024,01:09:22,NA,$957.00,Banorte,Sector Financiero,389
1234,Fondos de Inversión,NA,06/05/2024,22:38:48,NA,$163.00,Banorte,Sector Financiero,571
1001,Fondos de Inversión,NA,06/20/2024,05:16:18,NA,"$6,798.00",Banorte,Sector Financiero,736
1001,Fondos de Inversión,NA,06/07/2024,22:55:26,NA,"$3,011.00",Banorte,Sector Financiero,736
1234,Fondos de Inversión,NA,06/29/2024,05:28:10,NA,"$1,488.00",Banorte,Sector Financiero,571
1001,Tarjeta de crédito,Sanborns 527,06/15/2024,22:52:01,Artículo 3,"$9,864.00",Sanborns,Retail,736
9980,Afore,NA,06/17/2024,13:44:41,NA,"$8,641.00",Banorte,Sector Financiero,501
6478,Afore,NA,06/30/2024,05:15:48,NA,"$6,897.00",Banorte,Sector Financiero,611
1234,Tarjeta de crédito,Uber Eats 400,06/29/2024,14:38:54,Artículo 19,"$6,639.00",Uber Eats,Restaurant,571
2002,Tarjeta de débito,Uber Eats 833,06/26/2024,02:27:17,Artículo 16,"$7,096.00",Uber Eats,Tecnología,389
2002,Fondos de Inversión,NA,06/26/2024,01:03:00,NA,"$4,952.00",Banorte,Sector Financiero,389
1234,Fondos de Inversión,NA,06/16/2024,00:28:19,NA,"$3,643.00",Banorte,Sector Financiero,571
5432,Tarjeta de crédito,Uber Eats 841,07/01/2024,08:51:49,Artículo 28,"$7,058.00",Uber Eats,Tecnología,737
5432,Tarjeta de débito,Amazon 742,06/04/2024,17:18:59,Artículo 21,"$2,523.00",Amazon,Comida a domicilio,737
5231,Afore,NA,06/23/2024,04:19:05,NA,"$1,729.00",Banorte,Sector Financiero,406
2002,Tarjeta de débito,Cinemex 28,07/04/2024,14:45:00,Artículo 28,$756.00,Cinemex,Entretenimiento,389
1001,Tarjeta de débito,Chedraui 897,06/23/2024,05:01:10,Artículo 28,"$9,723.00",Chedraui,Tecnología,736
2002,Fondos de Inversión,NA,06/06/2024,00:12:58,NA,"$4,269.00",Banorte,Sector Financiero,389
5231,Fondos de Inversión,NA,06/30/2024,00:44:23,NA,"$2,181.00",Banorte,Sector Financiero,406
5432,Fondos de Inversión,NA,06/27/2024,07:04:36,NA,"$8,074.00",Banorte,Sector Financiero,737
8765,Tarjeta de débito,Oxxo 848,06/10/2024,12:07:38,Artículo 4,"$1,982.00",Oxxo,Supermercado,480
7555,Afore,NA,06/21/2024,09:00:27,NA,"$3,932.00",Banorte,Sector Financiero,659
5432,Tarjeta de débito,Oxxo 23,06/13/2024,13:56:43,Artículo 34,"$4,441.00",Oxxo,Retail,737
2002,Tarjeta de débito,El Palacio de Hierro 57,06/14/2024,05:59:17,Artículo 7,"$4,982.00",El Palacio de Hierro,Electronics,389
7555,Tarjeta de crédito,Mercado Libre 937,06/08/2024,04:55:18,Artículo 17,$870.00,Mercado Libre,Electronics,659
7555,Tarjeta de crédito,Liverpool 188,06/20/2024,11:59:42,Artículo 24,"$5,814.00",Liverpool,Retail,659
2002,Tarjeta de crédito,Soriana 145,06/28/2024,15:40:38,Artículo 9,"$5,909.00",Soriana,Alimentos y bebidas,389
1234,Afore,NA,06/12/2024,02:29:27,NA,"$3,062.00",Banorte,Sector Financiero,571
5231,Tarjeta de débito,Chedraui 770,06/13/2024,00:54:27,Artículo 47,"$6,887.00",Chedraui,Tecnología,406
1234,Tarjeta de débito,Mercado Libre 720,06/10/2024,23:38:31,Artículo 1,$939.00,Mercado Libre,Retail,571
1234,Fondos de Inversión,NA,06/19/2024,13:13:59,NA,"$6,254.00",Banorte,Sector Financiero,571
8765,Fondos de Inversión,NA,06/05/2024,02:11:29,NA,"$6,515.00",Banorte,Sector Financiero,480
9876,Tarjeta de crédito,Starbucks 231,06/17/2024,21:15:23,Artículo 33,"$7,760.00",Starbucks,Electronics,591
9876,Tarjeta de crédito,El Palacio de Hierro 589,07/03/2024,09:54:48,Artículo 38,"$3,544.00",El Palacio de Hierro,Entretenimiento,591
7555,Tarjeta de débito,Mercado Libre 477,06/09/2024,10:23:47,Artículo 13,"$8,934.00",Mercado Libre,Supermercado,659
9980,Fondos de Inversión,NA,06/17/2024,06:26:12,NA,"$7,425.00",Banorte,Sector Financiero,501
9876,Tarjeta de débito,Sanborns 438,06/15/2024,22:20:07,Artículo 41,"$8,799.00",Sanborns,Tecnología,591
9876,Afore,NA,06/24/2024,13:37:45,NA,"$9,537.00",Banorte,Sector Financiero,591
9980,Tarjeta de crédito,Amazon 502,06/07/2024,21:12:09,Artículo 15,"$8,508.00",Amazon,Comida a domicilio,501
5231,Tarjeta de débito,Soriana 46,06/04/2024,20:03:33,Artículo 42,"$8,637.00",Soriana,Electronics,406
5231,Fondos de Inversión,NA,06/21/2024,05:13:30,NA,$651.00,Banorte,Sector Financiero,406
2002,Tarjeta de crédito,Chedraui 343,06/29/2024,16:19:00,Artículo 28,"$3,829.00",Chedraui,Restaurant,389
6478,Tarjeta de débito,Starbucks 647,06/15/2024,15:05:53,Artículo 30,"$3,387.00",Starbucks,Alimentos y bebidas,611
9876,Tarjeta de débito,Mercado Libre 966,06/29/2024,04:27:20,Artículo 9,"$8,320.00",Mercado Libre,Supermercado,591
8765,Tarjeta de débito,Oxxo 1000,06/11/2024,17:00:31,Artículo 5,"$8,389.00",Oxxo,Alimentos y bebidas,480
9876,Afore,NA,07/04/2024,17:45:46,NA,"$9,228.00",Banorte,Sector Financiero,591
9876,Tarjeta de crédito,Banorte 127,06/29/2024,07:33:02,Artículo 34,"$1,490.00",Banorte,Entretenimiento,591
9980,Afore,NA,06/10/2024,05:23:02,NA,"$4,808.00",Banorte,Sector Financiero,501
7555,Fondos de Inversión,NA,06/12/2024,04:55:50,NA,"$7,611.00",Banorte,Sector Financiero,659
6478,Afore,NA,06/10/2024,13:36:04,NA,"$7,944.00",Banorte,Sector Financiero,611
8765,Fondos de Inversión,NA,06/22/2024,11:23:14,NA,$897.00,Banorte,Sector Financiero,480
8765,Tarjeta de crédito,Oxxo 883,07/03/2024,23:36:38,Artículo 6,"$7,156.00",Oxxo,Clothing,480
7555,Tarjeta de crédito,Oxxo 453,06/10/2024,14:54:46,Artículo 43,"$4,193.00",Oxxo,Comida a domicilio,659
9876,Afore,NA,06/21/2024,08:11:13,NA,"$3,467.00",Banorte,Sector Financiero,591
9980,Tarjeta de débito,Oxxo 76,07/02/2024,09:20:59,Artículo 25,"$7,962.00",Oxxo,Clothing,501
8765,Tarjeta de débito,Amazon 407,06/10/2024,06:06:16,Artículo 41,"$3,370.00",Amazon,Tecnología,480
9980,Tarjeta de crédito,iShop 526,06/08/2024,22:03:32,Artículo 49,"$5,765.00",iShop,Entretenimiento,501
8765,Tarjeta de débito,Walmart 400,06/04/2024,20:54:09,Artículo 41,"$2,268.00",Walmart,Tecnología,480
7555,Fondos de Inversión,NA,06/25/2024,00:38:13,NA,"$3,269.00",Banorte,Sector Financiero,659
2002,Afore,NA,06/30/2024,19:50:06,NA,"$1,935.00",Banorte,Sector Financiero,389
5432,Tarjeta de débito,Spotify 8,06/07/2024,09:34:56,Artículo 10,"$8,291.00",Spotify,E-commerce,737
6478,Afore,NA,06/13/2024,05:50:02,NA,"$4,371.00",Banorte,Sector Financiero,611
1234,Fondos de Inversión,NA,06/30/2024,09:29:45,NA,"$2,534.00",Banorte,Sector Financiero,571
6478,Fondos de Inversión,NA,06/27/2024,22:36:54,NA,"$8,470.00",Banorte,Sector Financiero,611
2002,Tarjeta de crédito,Soriana 704,06/22/2024,18:46:23,Artículo 41,"$5,637.00",Soriana,E-commerce,389
5432,Afore,NA,06/06/2024,18:10:14,NA,"$9,644.00",Banorte,Sector Financiero,737
9876,Tarjeta de débito,Sanborns 866,07/01/2024,21:43:28,Artículo 23,"$2,109.00",Sanborns,Comida a domicilio,591
9980,Tarjeta de débito,Soriana 420,06/07/2024,17:50:14,Artículo 34,"$1,876.00",Soriana,Tecnología,501
9876,Afore,NA,06/10/2024,17:55:03,NA,"$6,709.00",Banorte,Sector Financiero,591
7555,Afore,NA,07/04/2024,19:09:13,NA,"$2,492.00",Banorte,Sector Financiero,659
9980,Fondos de Inversión,NA,06/25/2024,23:43:33,NA,"$2,042.00",Banorte,Sector Financiero,501
6478,Afore,NA,06/10/2024,09:37:49,NA,$419.00,Banorte,Sector Financiero,611
6478,Tarjeta de crédito,Walmart 801,06/24/2024,10:46:09,Artículo 30,"$1,024.00",Walmart,Alimentos y bebidas,611
5432,Tarjeta de débito,Uber Eats 643,06/05/2024,19:56:22,Artículo 48,"$7,883.00",Uber Eats,Entretenimiento,737
7555,Afore,NA,06/29/2024,18:32:03,NA,"$3,564.00",Banorte,Sector Financiero,659
6478,Tarjeta de débito,Walmart 142,06/20/2024,19:57:30,Artículo 6,"$1,007.00",Walmart,Restaurant,611
9876,Tarjeta de débito,Walmart 32,06/28/2024,04:47:41,Artículo 5,$247.00,Walmart,Tecnología,591
9876,Tarjeta de crédito,Chedraui 187,07/03/2024,16:37:03,Artículo 49,"$9,563.00",Chedraui,Comida a domicilio,591
1001,Afore,NA,06/05/2024,09:49:45,NA,"$4,686.00",Banorte,Sector Financiero,736
1234,Tarjeta de débito,Uber Eats 614,06/25/2024,02:26:49,Artículo 48,$148.00,Uber Eats,Restaurant,571
2002,Tarjeta de débito,Starbucks 913,06/30/2024,20:26:07,Artículo 23,"$6,364.00",Starbucks,Clothing,389
9876,Tarjeta de crédito,Spotify 564,06/24/2024,19:36:55,Artículo 2,"$7,816.00",Spotify,E-commerce,591
1234,Fondos de Inversión,NA,06/05/2024,02:56:14,NA,"$4,071.00",Banorte,Sector Financiero,571
5432,Tarjeta de crédito,Mercado Libre 508,06/10/2024,16:29:30,Artículo 9,$852.00,Mercado Libre,Supermercado,737
9876,Tarjeta de crédito,iShop 645,07/01/2024,15:02:08,Artículo 7,"$6,532.00",iShop,Tecnología,591
6478,Afore,NA,07/03/2024,15:50:38,NA,"$7,478.00",Banorte,Sector Financiero,611
2002,Afore,NA,06/27/2024,00:25:22,NA,$234.00,Banorte,Sector Financiero,389
7555,Afore,NA,06/16/2024,16:08:41,NA,"$7,837.00",Banorte,Sector Financiero,659
8765,Tarjeta de crédito,Walmart 92,06/05/2024,22:11:44,Artículo 15,"$2,469.00",Walmart,Retail,480
1234,Tarjeta de crédito,Banorte 492,07/02/2024,09:03:07,Artículo 4,"$2,454.00",Banorte,Restaurant,571
1234,Tarjeta de débito,iShop 202,06/19/2024,10:56:00,Artículo 21,"$7,191.00",iShop,Alimentos y bebidas,571
1234,Tarjeta de crédito,Amazon 320,06/15/2024,13:06:42,Artículo 8,"$8,515.00",Amazon,Entretenimiento,571
9876,Fondos de Inversión,NA,06/10/2024,18:27:37,NA,"$6,401.00",Banorte,Sector Financiero,591
7555,Tarjeta de débito,Walmart 87,06/04/2024,08:44:38,Artículo 27,"$7,298.00",Walmart,Entretenimiento,659
5231,Fondos de Inversión,NA,06/05/2024,23:15:17,NA,"$5,076.00",Banorte,Sector Financiero,406
9980,Tarjeta de crédito,Mercado Libre 678,06/04/2024,08:52:05,Artículo 49,"$5,364.00",Mercado Libre,Electronics,501
6478,Afore,NA,06/10/2024,23:40:14,NA,"$6,034.00",Banorte,Sector Financiero,611
8765,Afore,NA,07/01/2024,01:14:21,NA,"$5,127.00",Banorte,Sector Financiero,480
5231,Afore,NA,06/28/2024,10:46:02,NA,"$2,049.00",Banorte,Sector Financiero,406
5231,Afore,NA,06/05/2024,15:35:38,NA,"$5,750.00",Banorte,Sector Financiero,406
8765,Fondos de Inversión,NA,06/16/2024,03:20:55,NA,"$6,728.00",Banorte,Sector Financiero,480
5231,Tarjeta de crédito,Cinemex 36,06/23/2024,23:07:27,Artículo 8,"$2,086.00",Cinemex,Comida a domicilio,406
1001,Afore,NA,06/04/2024,03:38:09,NA,$191.00,Banorte,Sector Financiero,736
2002,Tarjeta de débito,Walmart 221,06/05/2024,03:23:56,Artículo 47,"$6,908.00",Walmart,Comida a domicilio,389
8765,Tarjeta de débito,Oxxo 829,06/16/2024,08:34:39,Artículo 28,"$4,778.00",Oxxo,Electronics,480
7555,Fondos de Inversión,NA,06/23/2024,09:56:28,NA,"$3,355.00",Banorte,Sector Financiero,659
5231,Tarjeta de débito,Oxxo 812,06/27/2024,23:54:41,Artículo 45,"$9,455.00",Oxxo,Clothing,406
1234,Afore,NA,06/11/2024,23:01:12,NA,"$5,500.00",Banorte,Sector Financiero,571
9980,Fondos de Inversión,NA,07/02/2024,12:49:45,NA,"$6,536.00",Banorte,Sector Financiero,501
1001,Tarjeta de crédito,Banorte 839,06/20/2024,00:43:24,Artículo 11,"$8,720.00",Banorte,Supermercado,736
9980,Afore,NA,06/17/2024,08:52:53,NA,"$3,298.00",Banorte,Sector Financiero,501
8765,Afore,NA,06/20/2024,10:23:17,NA,"$5,029.00",Banorte,Sector Financiero,480
6478,Tarjeta de débito,Sanborns 324,06/16/2024,08:47:16,Artículo 46,"$7,364.00",Sanborns,Electronics,611
9876,Afore,NA,06/17/2024,09:10:23,NA,"$4,059.00",Banorte,Sector Financiero,591
1234,Fondos de Inversión,NA,06/21/2024,13:07:10,NA,"$7,502.00",Banorte,Sector Financiero,571
7555,Fondos de Inversión,NA,06/22/2024,15:38:03,NA,"$6,560.00",Banorte,Sector Financiero,659
9876,Afore,NA,06/25/2024,08:50:15,NA,"$8,206.00",Banorte,Sector Financiero,591
9980,Fondos de Inversión,NA,06/19/2024,06:46:08,NA,"$6,838.00",Banorte,Sector Financiero,501
2002,Fondos de Inversión,NA,06/26/2024,22:04:04,NA,"$5,851.00",Banorte,Sector Financiero,389
7555,Tarjeta de crédito,Sanborns 343,06/10/2024,01:27:21,Artículo 40,"$8,863.00",Sanborns,Clothing,659
2002,Fondos de Inversión,NA,06/22/2024,14:59:40,NA,"$5,839.00",Banorte,Sector Financiero,389
5432,Tarjeta de crédito,Mercado Libre 860,06/26/2024,10:18:09,Artículo 4,"$2,357.00",Mercado Libre,Electronics,737
9876,Fondos de Inversión,NA,06/20/2024,19:29:59,NA,"$7,721.00",Banorte,Sector Financiero,591
2002,Afore,NA,06/24/2024,00:09:35,NA,"$1,320.00",Banorte,Sector Financiero,389
6478,Tarjeta de crédito,Amazon 974,06/20/2024,01:33:31,Artículo 39,$709.00,Amazon,Restaurant,611
1234,Tarjeta de crédito,Oxxo 303,06/25/2024,23:28:04,Artículo 4,"$2,876.00",Oxxo,Supermercado,571
9876,Afore,NA,07/03/2024,01:35:18,NA,"$3,596.00",Banorte,Sector Financiero,591
1001,Fondos de Inversión,NA,06/29/2024,04:43:12,NA,"$4,862.00",Banorte,Sector Financiero,736
5432,Tarjeta de crédito,Sanborns 97,06/10/2024,18:33:25,Artículo 43,"$8,211.00",Sanborns,Restaurant,737
9980,Tarjeta de crédito,Starbucks 17,06/23/2024,10:57:34,Artículo 48,"$1,914.00",Starbucks,Supermercado,501
8765,Afore,NA,06/12/2024,21:07:36,NA,$761.00,Banorte,Sector Financiero,480
2002,Fondos de Inversión,NA,06/08/2024,18:24:52,NA,"$7,150.00",Banorte,Sector Financiero,389
7555,Tarjeta de débito,El Palacio de Hierro 92,06/04/2024,11:34:49,Artículo 34,"$4,901.00",El Palacio de Hierro,Clothing,659
9876,Afore,NA,07/01/2024,05:41:44,NA,"$7,465.00",Banorte,Sector Financiero,591
6478,Tarjeta de débito,Sanborns 212,06/10/2024,13:07:29,Artículo 49,"$7,825.00",Sanborns,Tecnología,611
9876,Afore,NA,07/04/2024,03:13:59,NA,"$9,496.00",Banorte,Sector Financiero,591
6478,Fondos de Inversión,NA,06/19/2024,11:00:44,NA,"$7,370.00",Banorte,Sector Financiero,611
8765,Fondos de Inversión,NA,06/11/2024,15:42:42,NA,"$1,899.00",Banorte,Sector Financiero,480
5231,Tarjeta de débito,Spotify 19,06/17/2024,06:05:26,Artículo 1,"$8,888.00",Spotify,Entretenimiento,406
9980,Fondos de Inversión,NA,07/02/2024,22:01:32,NA,"$9,896.00",Banorte,Sector Financiero,501
8765,Tarjeta de crédito,Banorte 34,06/28/2024,21:07:59,Artículo 39,"$3,244.00",Banorte,Clothing,480
2002,Tarjeta de crédito,Soriana 961,07/03/2024,00:36:27,Artículo 32,$302.00,Soriana,Supermercado,389
2002,Tarjeta de débito,Sanborns 699,06/25/2024,08:17:42,Artículo 17,$34.00,Sanborns,Clothing,389
8765,Fondos de Inversión,NA,06/11/2024,01:18:45,NA,"$7,325.00",Banorte,Sector Financiero,480
5432,Tarjeta de débito,Soriana 139,07/04/2024,21:06:30,Artículo 8,$456.00,Soriana,Supermercado,737
5231,Fondos de Inversión,NA,07/04/2024,05:04:20,NA,"$5,116.00",Banorte,Sector Financiero,406
7555,Afore,NA,06/23/2024,18:26:15,NA,"$8,526.00",Banorte,Sector Financiero,659
9876,Afore,NA,06/07/2024,13:47:54,NA,"$4,443.00",Banorte,Sector Financiero,591
1234,Afore,NA,06/04/2024,00:43:22,NA,"$9,997.00",Banorte,Sector Financiero,571
5231,Tarjeta de crédito,Sanborns 327,06/14/2024,14:28:20,Artículo 5,"$4,018.00",Sanborns,Restaurant,406
6478,Tarjeta de débito,Spotify 433,06/20/2024,12:28:46,Artículo 26,"$9,124.00",Spotify,Electronics,611
8765,Tarjeta de crédito,Spotify 953,06/11/2024,12:30:56,Artículo 2,"$8,870.00",Spotify,Electronics,480
2002,Tarjeta de débito,Mercado Libre 146,06/14/2024,11:24:35,Artículo 42,"$3,163.00",Mercado Libre,Clothing,389
9980,Fondos de Inversión,NA,06/30/2024,23:54:47,NA,"$2,399.00",Banorte,Sector Financiero,501
